2019-11-30 17:17:20.1590 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:17:51.3282 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:18:55.9661 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:50:51.6382 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:50:57.8837 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:51:11.7225 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:52:59.2622 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:55:08.3225 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:56:17.7220 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:57:04.1747 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:57:24.3962 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:58:23.3500 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:58:25.4925 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 17:59:18.1648 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:00:16.7358 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:06:52.0154 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:09:14.5879 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:10:21.5254 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:11:47.5786 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:17:41.9085 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
2019-11-30 18:19:36.4291 | INFO | WebApi.Controllers.ClientOrderController | {"Client_id":1, "Department_address":"address", "Amount":5000, "Currency":"UAH", "Client_ip":"::1"}
